config,param,tau,res,l_scale,d_scale,n_scale,mean_range,stall_prop,mean_ratio,max_ratio,cut_average,cut_max,time_average,total_time
4,1,2,4,0.1,0.3,0.3,,0.7,98.05918788713008,98.44287680660702,11398.4,11443.0,61.02324142456055,0.941725492477417
3,1,4,1,0.3,0.2,0.3,8.0,,98.05918788713008,98.46008258774948,11398.4,11445.0,58.7302661895752,0.8808369636535645
3,1,4,1,0.2,0.2,0.2,16.0,,98.05918788713008,98.39986235375086,11398.4,11438.0,59.67243881225586,0.8909082412719727
4,1,2,4,0.1,0.2,0.3,,0.9,98.05918788713008,98.4944941500344,11398.4,11449.0,50.00871963500977,0.8135545253753662
3,1,4,1,0.1,0.3,0.3,8.0,,98.05918788713008,98.69236063317274,11398.4,11472.0,60.34531517028809,0.8943097591400146
3,1,4,4,0.2,0.2,0.1,16.0,,98.05918788713008,98.67515485203027,11398.4,11470.0,57.02102394104004,0.8593776226043701
3,1,2,4,0.3,0.2,0.3,8.0,,98.05918788713008,98.63214039917412,11398.4,11465.0,53.81374130249024,0.8475930690765381
4,1,1,1,0.1,0.2,0.3,,0.7,98.05918788713008,98.41706813489331,11398.4,11440.0,67.09635543823242,0.99802827835083
4,1,4,2,0.3,0.2,0.1,,0.9,98.05918788713008,98.61493461803164,11398.4,11463.0,59.2549633026123,0.9170160293579102
4,2,4,4,0.3,0.2,0.3,,0.9,98.05832759807296,98.70096352374398,11398.3,11473.0,53.75981407165527,0.8514506816864014
4,1,8,2,0.2,0.1,0.1,,0.9,98.05832759807296,98.37405368203716,11398.3,11435.0,68.60244178771973,1.0122945308685305
4,1,2,4,0.3,0.2,0.3,,0.9,98.05832759807296,98.28802477632485,11398.3,11425.0,52.63103981018067,0.8440413475036621
4,1,4,1,0.2,0.2,0.2,,0.9,98.05832759807296,98.78699242945628,11398.3,11483.0,72.37506256103515,1.1144795417785645
4,1,8,2,0.1,0.3,0.2,,0.7,98.05832759807296,98.58052305574672,11398.3,11459.0,57.64432258605957,0.8918991088867188
3,1,4,2,0.1,0.1,0.2,4.0,,98.05746730901583,98.42567102546457,11398.2,11441.0,66.21352272033691,0.965742826461792
4,1,1,2,0.1,0.2,0.3,,0.7,98.05746730901583,98.30523055746733,11398.2,11427.0,72.7023536682129,1.123960018157959
3,1,4,2,0.3,0.1,0.2,4.0,,98.05746730901583,98.47728836889196,11398.2,11447.0,59.02648010253906,0.8849573135375977
4,1,2,1,0.2,0.2,0.3,,0.9,98.0566070199587,98.60633172746044,11398.1,11462.0,65.34149742126465,0.980050563812256
4,1,1,1,0.1,0.2,0.3,,0.9,98.0566070199587,98.29662766689609,11398.1,11426.0,62.826598739624025,0.9572460651397704
3,1,1,1,0.2,0.2,0.1,8.0,,98.0566070199587,98.58052305574672,11398.1,11459.0,66.78331451416015,1.0125102996826172
3,1,1,4,0.1,0.3,0.3,4.0,,98.0566070199587,98.51169993117688,11398.1,11451.0,49.53076133728028,0.7874727249145508
4,1,1,2,0.3,0.2,0.2,,0.9,98.0566070199587,98.7611837577426,11398.1,11480.0,59.25722541809082,0.92067551612854
3,1,1,4,0.1,0.2,0.1,16.0,,98.0566070199587,98.5203028217481,11398.1,11452.0,52.34184646606445,0.8063743114471436
3,1,4,2,0.2,0.3,0.2,8.0,,98.0566070199587,98.7611837577426,11398.1,11480.0,58.957001495361325,0.8832340240478516
4,1,2,2,0.3,0.3,0.2,,0.5,98.0566070199587,98.45147969717826,11398.1,11444.0,60.83393592834473,0.945460081100464
4,1,1,2,0.3,0.3,0.1,,0.9,98.0557467309016,98.5203028217481,11398.0,11452.0,70.13490524291993,1.0380051136016846
3,1,2,4,0.1,0.3,0.2,16.0,,98.05488644184446,98.78699242945628,11397.9,11483.0,50.20646095275879,0.7855913639068604
4,1,1,2,0.1,0.2,0.2,,0.9,98.05488644184446,98.63214039917412,11397.9,11465.0,75.68065719604492,1.181410789489746
3,1,8,4,0.3,0.2,0.3,4.0,,98.05488644184446,98.5977288368892,11397.9,11461.0,52.37797508239746,0.82621169090271
4,1,1,4,0.2,0.3,0.2,,0.9,98.05488644184446,98.58912594631796,11397.9,11460.0,50.0023998260498,0.8559954166412354
4,1,4,4,0.1,0.1,0.3,,0.9,98.05488644184446,98.65794907088782,11397.9,11468.0,49.11101455688477,0.8063032627105713
4,1,1,2,0.2,0.2,0.2,,0.9,98.05402615278732,98.5461114934618,11397.8,11455.0,61.0496826171875,0.9303123950958252
4,1,4,2,0.3,0.3,0.2,,0.7,98.05402615278732,98.42567102546457,11397.8,11441.0,61.64580192565918,0.9516301155090332
3,1,2,1,0.3,0.2,0.2,16.0,,98.05402615278732,98.73537508602892,11397.8,11477.0,65.20017547607422,0.956017017364502
4,1,4,4,0.3,0.2,0.2,,0.9,98.05402615278732,98.50309704060564,11397.8,11450.0,49.11427841186524,0.8048486709594727
3,1,8,1,0.1,0.2,0.1,8.0,,98.05402615278732,98.65794907088782,11397.8,11468.0,62.62833328247071,0.9274001121520996
4,1,4,4,0.3,0.2,0.3,,0.9,98.0531658637302,98.2794218857536,11397.7,11424.0,51.78632926940918,0.8649230003356934
3,1,8,2,0.1,0.1,0.2,16.0,,98.0531658637302,98.56331727460427,11397.7,11457.0,64.79902038574218,0.958498239517212
4,1,1,4,0.1,0.3,0.3,,0.5,98.0531658637302,98.4944941500344,11397.7,11449.0,50.48214988708496,0.8176784515380859
3,1,8,2,0.2,0.2,0.3,8.0,,98.0531658637302,98.4944941500344,11397.7,11449.0,71.02407913208008,1.0038132667541504
4,1,1,4,0.2,0.2,0.2,,0.5,98.0531658637302,98.44287680660702,11397.7,11443.0,63.949174118042,0.9599237442016602
4,1,4,4,0.2,0.1,0.3,,0.9,98.05230557467308,98.39125946317962,11397.6,11437.0,58.48570861816406,0.9045529365539552
3,1,1,4,0.3,0.3,0.2,16.0,,98.05230557467308,98.72677219545768,11397.6,11476.0,51.957238006591794,0.8312075138092041
4,1,2,1,0.1,0.1,0.2,,0.9,98.05230557467308,98.60633172746044,11397.6,11462.0,57.39239349365234,0.8949291706085205
3,1,1,4,0.1,0.3,0.1,16.0,,98.05230557467308,98.51169993117688,11397.6,11451.0,52.68285446166992,0.816533088684082
3,1,4,2,0.3,0.1,0.2,16.0,,98.05230557467308,98.58052305574672,11397.6,11459.0,69.39475135803222,1.0324454307556152
3,1,8,4,0.2,0.2,0.2,8.0,,98.05230557467308,98.64074328974536,11397.6,11466.0,49.577430725097656,0.7826855182647705
4,1,8,2,0.2,0.3,0.2,,0.7,98.05144528561596,98.4944941500344,11397.5,11449.0,65.29052124023437,0.980365753173828
3,1,4,1,0.1,0.1,0.3,16.0,,98.05144528561596,98.68375774260151,11397.5,11471.0,61.311462020874025,0.9189777374267578
4,1,8,1,0.3,0.3,0.1,,0.9,98.05144528561596,98.6235375086029,11397.5,11464.0,68.71287040710449,1.0147008895874023
3,1,2,1,0.2,0.2,0.3,8.0,,98.05144528561596,98.58912594631796,11397.5,11460.0,62.22795524597168,0.9259395599365234
3,1,4,2,0.3,0.3,0.2,8.0,,98.05144528561596,98.39986235375086,11397.5,11438.0,62.6660831451416,0.92155122756958
3,1,4,4,0.3,0.3,0.3,8.0,,98.05144528561596,98.331039229181,11397.5,11430.0,53.38056030273437,0.8289926052093506
3,1,2,4,0.3,0.1,0.3,16.0,,98.05058499655884,98.47728836889196,11397.4,11447.0,55.57439422607422,0.8459255695343018
4,1,8,2,0.1,0.3,0.3,,0.9,98.05058499655884,98.3826565726084,11397.4,11436.0,59.76401901245117,0.9295446872711182
3,1,8,1,0.2,0.2,0.1,16.0,,98.05058499655884,98.39125946317962,11397.4,11437.0,63.66733818054199,0.9450967311859132
4,1,1,4,0.3,0.3,0.3,,0.7,98.04972470750172,98.69236063317274,11397.3,11472.0,57.41813735961914,0.9055461883544922
4,1,1,2,0.3,0.2,0.2,,0.7,98.04972470750172,98.32243633860978,11397.3,11429.0,68.08555488586425,1.0349242687225342
3,1,2,2,0.2,0.3,0.2,4.0,,98.04972470750172,98.83000688231246,11397.3,11488.0,59.67600364685059,0.9063873291015624
3,1,2,4,0.2,0.2,0.1,4.0,,98.04972470750172,98.64934618031658,11397.3,11467.0,59.12174415588379,0.8860154151916504
3,1,4,2,0.1,0.2,0.3,8.0,,98.04972470750172,98.5977288368892,11397.3,11461.0,61.86960906982422,0.9178180694580078
3,1,8,4,0.1,0.3,0.1,8.0,,98.04972470750172,98.72677219545768,11397.3,11476.0,48.79130249023437,0.7829511165618896
4,1,8,2,0.2,0.2,0.2,,0.9,98.0488644184446,98.5719201651755,11397.2,11458.0,59.55029411315918,0.9310204982757568
3,1,2,4,0.2,0.3,0.2,16.0,,98.0488644184446,98.4944941500344,11397.2,11449.0,49.08288688659668,0.7795214653015137
3,1,8,1,0.2,0.3,0.1,16.0,,98.0488644184446,98.48589125946316,11397.2,11448.0,60.328351974487305,0.8971869945526123
3,1,4,4,0.1,0.2,0.2,8.0,,98.0488644184446,98.68375774260151,11397.2,11471.0,49.59844131469727,0.7864291667938232
4,1,4,2,0.1,0.3,0.3,,0.5,98.04800412938748,98.32243633860978,11397.1,11429.0,64.83238716125489,0.974574089050293
4,2,4,4,0.2,0.2,0.1,,0.9,98.04800412938748,98.47728836889196,11397.1,11447.0,49.15320625305176,0.8590919971466064
3,1,8,2,0.2,0.1,0.1,16.0,,98.04800412938748,98.47728836889196,11397.1,11447.0,61.65531730651856,0.909451961517334
4,2,2,4,0.3,0.3,0.1,,0.9,98.04800412938748,98.51169993117688,11397.1,11451.0,52.83140525817871,0.869657039642334
3,1,8,4,0.3,0.1,0.1,4.0,,98.04714384033036,98.46008258774948,11397.0,11445.0,50.6552188873291,0.8026988506317139
4,1,2,1,0.3,0.2,0.1,,0.7,98.04714384033036,98.61493461803164,11397.0,11463.0,61.39235229492188,0.9341964721679688
4,1,8,4,0.3,0.2,0.1,,0.9,98.04714384033036,98.67515485203027,11397.0,11470.0,55.488272476196286,0.8695378303527832
4,1,1,4,0.2,0.3,0.2,,0.7,98.04714384033036,98.81280110117,11397.0,11486.0,50.50992012023926,0.8198812007904053
3,1,8,4,0.2,0.3,0.1,4.0,,98.04714384033036,98.41706813489331,11397.0,11440.0,51.03744354248047,0.8044881820678711
4,1,1,1,0.1,0.2,0.2,,0.7,98.04628355127323,98.5719201651755,11396.9,11458.0,68.66729393005372,1.0238978862762451
3,1,2,2,0.3,0.3,0.2,4.0,,98.04628355127323,98.51169993117688,11396.9,11451.0,71.37438049316407,1.0457684993743896
3,1,2,1,0.1,0.3,0.3,8.0,,98.04628355127323,98.46868547832072,11396.9,11446.0,64.25221519470215,0.9598500728607178
3,1,2,1,0.3,0.2,0.3,16.0,,98.04628355127323,98.31383344803854,11396.9,11428.0,68.82888603210449,1.0071053504943848
3,1,2,4,0.3,0.3,0.3,4.0,,98.04628355127323,98.4342739160358,11396.9,11442.0,52.71416320800781,0.8080840110778809
3,1,1,4,0.2,0.2,0.1,8.0,,98.04628355127323,98.42567102546457,11396.9,11441.0,51.32274208068848,0.8007082939147949
4,1,2,1,0.1,0.2,0.2,,0.7,98.04628355127323,98.51169993117688,11396.9,11451.0,69.65989685058594,1.0267198085784912
4,1,1,1,0.2,0.3,0.1,,0.9,98.0454232622161,98.79559532002752,11396.8,11484.0,67.5937728881836,1.0217702388763428
4,2,8,4,0.2,0.2,0.1,,0.9,98.0454232622161,98.2794218857536,11396.8,11424.0,55.53826637268067,0.8776288032531738
3,1,1,4,0.2,0.2,0.2,4.0,,98.0454232622161,98.55471438403303,11396.8,11456.0,57.4121753692627,0.9048430919647216
4,1,4,2,0.3,0.2,0.3,,0.5,98.0454232622161,98.4342739160358,11396.8,11442.0,66.390425491333,0.9966611862182616
3,1,8,4,0.2,0.1,0.2,16.0,,98.0454232622161,98.34824501032348,11396.8,11432.0,54.51946220397949,0.8808228969573975
4,1,2,2,0.2,0.3,0.2,,0.5,98.04456297315896,98.45147969717826,11396.7,11444.0,64.25679664611816,0.9688491821289062
4,1,4,2,0.3,0.3,0.3,,0.7,98.04456297315896,98.68375774260151,11396.7,11471.0,61.98113632202149,0.945671319961548
4,1,8,2,0.3,0.2,0.2,,0.9,98.04456297315896,98.46868547832072,11396.7,11446.0,61.54743728637696,0.9346518516540528
4,1,8,4,0.1,0.2,0.3,,0.7,98.04370268410186,98.31383344803854,11396.6,11428.0,52.000236892700194,0.8338217735290527
4,1,4,1,0.2,0.3,0.1,,0.7,98.04370268410186,98.51169993117688,11396.6,11451.0,58.825173950195314,0.9353125095367432
4,1,4,1,0.2,0.2,0.3,,0.9,98.04370268410186,98.70096352374398,11396.6,11473.0,59.4267807006836,0.90663743019104
3,1,4,4,0.3,0.1,0.1,16.0,,98.04370268410186,98.65794907088782,11396.6,11468.0,51.171817779541016,0.8136143684387207
3,1,2,4,0.2,0.1,0.1,16.0,,98.04370268410186,98.73537508602892,11396.6,11477.0,64.6325756072998,0.9360318183898926
4,1,8,1,0.1,0.3,0.2,,0.9,98.04284239504472,98.73537508602892,11396.5,11477.0,62.87326965332032,0.993149757385254
3,1,4,1,0.2,0.2,0.3,16.0,,98.0419821059876,98.77838953888508,11396.4,11482.0,62.056118392944335,0.925278902053833
4,1,1,2,0.2,0.3,0.3,,0.5,98.0419821059876,98.40846524432207,11396.4,11439.0,62.28684425354004,0.9703216552734376
4,1,8,4,0.2,0.3,0.2,,0.7,98.0419821059876,98.58052305574672,11396.4,11459.0,48.08013076782227,0.8332264423370361
4,1,2,4,0.3,0.2,0.1,,0.5,98.04112181693048,98.46868547832072,11396.3,11446.0,49.76208343505859,0.813037633895874
4,1,4,1,0.1,0.2,0.3,,0.9,98.04112181693048,98.67515485203027,11396.3,11470.0,62.64922637939453,1.0108826160430908
4,1,1,4,0.3,0.3,0.2,,0.9,98.04112181693048,98.60633172746044,11396.3,11462.0,64.900883102417,0.9984617233276368
3,1,2,4,0.2,0.1,0.3,16.0,,98.04112181693048,98.60633172746044,11396.3,11462.0,50.65789756774903,0.8077402114868164
4,1,8,4,0.3,0.1,0.3,,0.7,98.04026152787335,98.64074328974536,11396.2,11466.0,56.29693756103516,0.8786513805389404
3,1,2,4,0.1,0.3,0.1,8.0,,98.04026152787335,98.68375774260151,11396.2,11471.0,51.72682838439941,0.8077816963195801
3,1,8,2,0.1,0.3,0.1,4.0,,98.04026152787335,98.48589125946316,11396.2,11448.0,79.27508735656738,1.1043953895568848
4,1,4,2,0.2,0.1,0.3,,0.5,98.04026152787335,98.48589125946316,11396.2,11448.0,63.57448348999024,0.9637506008148192
4,1,4,2,0.1,0.1,0.3,,0.9,98.03940123881624,98.40846524432207,11396.1,11439.0,62.69222335815429,0.9541459083557128
4,1,4,1,0.3,0.3,0.2,,0.9,98.03854094975912,98.39125946317962,11396.0,11437.0,63.28780746459961,0.960615873336792
4,1,2,2,0.3,0.1,0.3,,0.9,98.03854094975912,98.46008258774948,11396.0,11445.0,59.67888641357422,0.926673173904419
4,1,1,4,0.1,0.3,0.1,,0.5,98.03854094975912,98.69236063317274,11396.0,11472.0,48.64601631164551,0.7998888492584229
4,1,4,2,0.1,0.2,0.2,,0.9,98.03854094975912,98.71816930488644,11396.0,11475.0,62.29770278930664,0.942568063735962
4,1,2,1,0.3,0.3,0.3,,0.9,98.03854094975912,98.47728836889196,11396.0,11447.0,61.62016677856445,0.934356927871704
3,1,4,4,0.3,0.2,0.2,4.0,,98.03854094975912,98.75258086717136,11396.0,11479.0,52.85845108032227,0.8242144584655762
4,2,1,4,0.1,0.1,0.2,,0.9,98.037680660702,98.60633172746044,11395.9,11462.0,51.73470726013184,0.8264174461364746
4,1,8,4,0.3,0.2,0.2,,0.5,98.037680660702,98.5719201651755,11395.9,11458.0,63.88916130065918,0.9587202072143556
3,1,1,2,0.1,0.2,0.1,8.0,,98.037680660702,98.28802477632485,11395.9,11425.0,64.4739776611328,0.9512777328491212
4,1,4,4,0.2,0.3,0.2,,0.7,98.037680660702,98.31383344803854,11395.9,11428.0,57.195187377929685,0.9195716381072998
3,1,4,2,0.3,0.3,0.3,8.0,,98.03682037164488,98.58052305574672,11395.8,11459.0,60.94107284545898,0.9194958209991456
3,1,1,2,0.1,0.3,0.2,8.0,,98.03682037164488,98.58052305574672,11395.8,11459.0,63.30926322937012,0.946082592010498
4,1,2,2,0.2,0.2,0.1,,0.5,98.03596008258776,98.79559532002752,11395.7,11484.0,64.1107837677002,0.9628784656524658
4,1,2,4,0.2,0.2,0.3,,0.7,98.03596008258776,98.47728836889196,11395.7,11447.0,54.83922538757325,0.8726551532745361
4,1,2,4,0.2,0.1,0.1,,0.9,98.03509979353062,98.36545079146592,11395.6,11434.0,56.4954776763916,0.8847503662109375
3,1,1,4,0.2,0.3,0.1,8.0,,98.03509979353062,98.8644184445974,11395.6,11492.0,55.76157150268555,0.858496904373169
3,1,4,4,0.2,0.3,0.1,8.0,,98.0342395044735,98.70096352374398,11395.5,11473.0,50.17433891296387,0.781531572341919
3,1,2,2,0.1,0.1,0.1,16.0,,98.0342395044735,98.56331727460427,11395.5,11457.0,87.34257659912109,1.1812336444854736
3,1,4,4,0.3,0.2,0.1,4.0,,98.0342395044735,98.64074328974536,11395.5,11466.0,48.69758415222168,0.8106451034545898
4,1,1,2,0.3,0.3,0.1,,0.5,98.0342395044735,98.41706813489331,11395.5,11440.0,62.19639358520508,0.9539999961853028
3,1,2,2,0.2,0.3,0.1,8.0,,98.0342395044735,98.7611837577426,11395.5,11480.0,60.28677139282227,0.9090030193328856
4,1,4,2,0.3,0.3,0.2,,0.9,98.0342395044735,98.48589125946316,11395.5,11448.0,75.94217300415039,1.081526756286621
3,1,1,2,0.3,0.1,0.2,16.0,,98.0342395044735,98.83000688231246,11395.5,11488.0,59.44574699401856,0.8970551490783691
4,1,4,4,0.2,0.2,0.2,,0.7,98.0342395044735,98.72677219545768,11395.5,11476.0,48.53653144836426,0.7962584495544434
3,1,4,1,0.2,0.3,0.3,8.0,,98.03337921541636,98.50309704060564,11395.4,11450.0,61.67606735229492,0.9213657379150392
4,1,1,4,0.1,0.1,0.2,,0.7,98.03337921541636,98.46008258774948,11395.4,11445.0,61.57240982055664,0.9316816329956056
4,1,4,2,0.3,0.1,0.1,,0.9,98.03337921541636,98.74397797660014,11395.4,11478.0,58.49074211120605,0.928884983062744
4,1,1,4,0.2,0.2,0.3,,0.9,98.03337921541636,98.5461114934618,11395.4,11455.0,50.05442581176758,0.8143336772918701
4,1,8,2,0.2,0.2,0.1,,0.5,98.03337921541636,98.73537508602892,11395.4,11477.0,62.848794555664064,0.9600105285644532
4,1,2,2,0.3,0.1,0.2,,0.7,98.03337921541636,98.4342739160358,11395.4,11442.0,63.5377758026123,0.9620001316070556
4,2,8,4,0.3,0.3,0.1,,0.9,98.03251892635926,98.48589125946316,11395.3,11448.0,54.29193878173828,0.8611574172973633
3,1,1,4,0.2,0.1,0.2,4.0,,98.03251892635926,98.65794907088782,11395.3,11468.0,59.8214656829834,0.8805127143859863
4,1,4,2,0.1,0.3,0.3,,0.7,98.03251892635926,98.41706813489331,11395.3,11440.0,68.76394920349121,1.0099725723266602
3,1,8,2,0.3,0.3,0.1,8.0,,98.03165863730212,98.5977288368892,11395.2,11461.0,63.71398696899414,0.9403247833251952
3,1,8,1,0.2,0.2,0.2,16.0,,98.03165863730212,98.3568479008947,11395.2,11433.0,67.17612113952637,1.0062203407287598
3,1,8,2,0.2,0.3,0.3,8.0,,98.03165863730212,98.51169993117688,11395.2,11451.0,65.25122566223145,0.9919099807739258
3,1,2,2,0.2,0.3,0.1,4.0,,98.03165863730212,98.31383344803854,11395.2,11428.0,69.04788513183594,1.0169591903686523
3,1,8,2,0.2,0.3,0.1,4.0,,98.030798348245,98.5977288368892,11395.1,11461.0,62.71546821594238,0.9290683269500732
3,1,4,4,0.1,0.1,0.3,4.0,,98.030798348245,98.41706813489331,11395.1,11440.0,54.12277755737305,0.8459157943725586
4,2,4,4,0.3,0.1,0.1,,0.9,98.030798348245,98.4944941500344,11395.1,11449.0,52.96174697875976,0.8813314437866211
4,1,8,1,0.3,0.2,0.3,,0.7,98.030798348245,98.42567102546457,11395.1,11441.0,65.38900489807129,0.9760313034057616
4,1,4,4,0.2,0.3,0.3,,0.9,98.02993805918788,98.6235375086029,11395.0,11464.0,55.174534225463866,0.8615427017211914
3,1,2,1,0.1,0.3,0.1,8.0,,98.02907777013075,98.3826565726084,11394.9,11436.0,66.41239700317382,0.9698488712310792
3,1,1,4,0.3,0.2,0.3,16.0,,98.02907777013075,98.72677219545768,11394.9,11476.0,56.67473258972168,0.855607271194458
3,1,2,2,0.3,0.2,0.2,8.0,,98.02907777013075,98.45147969717826,11394.9,11444.0,58.066403198242185,0.8729379177093506
4,1,8,4,0.1,0.3,0.3,,0.5,98.02907777013075,98.66655196145904,11394.9,11469.0,52.11696014404297,0.8302299976348877
3,1,1,2,0.1,0.3,0.3,8.0,,98.02907777013075,98.4944941500344,11394.9,11449.0,62.69317474365234,0.9286561012268066
3,1,2,2,0.3,0.2,0.1,8.0,,98.02907777013075,98.78699242945628,11394.9,11483.0,68.09710426330567,1.002950668334961
4,1,2,2,0.3,0.3,0.1,,0.5,98.02821748107364,98.3826565726084,11394.8,11436.0,60.251482009887695,0.9577481746673584
3,1,1,2,0.2,0.3,0.1,4.0,,98.02821748107364,98.3826565726084,11394.8,11436.0,64.55684471130371,0.951092004776001
4,1,1,1,0.1,0.1,0.2,,0.9,98.02821748107364,98.64074328974536,11394.8,11466.0,57.53639678955078,0.8945221900939941
3,1,2,2,0.2,0.2,0.1,8.0,,98.02821748107364,98.42567102546457,11394.8,11441.0,59.14317054748536,0.8887341022491455
3,1,2,4,0.3,0.3,0.1,8.0,,98.02821748107364,98.7095664143152,11394.8,11474.0,48.46784629821777,0.7715747356414795
3,1,4,4,0.3,0.1,0.2,16.0,,98.02821748107364,98.41706813489331,11394.8,11440.0,54.47655029296875,0.8615782260894775
4,1,2,4,0.1,0.3,0.3,,0.5,98.02821748107364,98.88162422573986,11394.8,11494.0,50.73970260620117,0.8144633769989014
4,1,2,2,0.1,0.3,0.2,,0.9,98.02821748107364,98.40846524432207,11394.8,11439.0,67.3396541595459,0.9962620735168456
3,1,2,2,0.3,0.1,0.2,16.0,,98.02821748107364,98.61493461803164,11394.8,11463.0,62.16294364929199,0.915252685546875
3,1,1,2,0.2,0.2,0.1,8.0,,98.02821748107364,98.74397797660014,11394.8,11478.0,61.77996788024903,0.9162967205047609
4,1,8,2,0.1,0.3,0.1,,0.9,98.02735719201652,98.3568479008947,11394.7,11433.0,64.9732608795166,0.971071720123291
3,1,4,4,0.1,0.1,0.2,8.0,,98.02735719201652,98.29662766689609,11394.7,11426.0,58.07169647216797,0.8787999153137207
4,1,4,1,0.1,0.2,0.3,,0.7,98.02735719201652,98.98485891259465,11394.7,11506.0,61.54076118469239,0.935955286026001
4,1,8,4,0.1,0.3,0.2,,0.5,98.02735719201652,98.48589125946316,11394.7,11448.0,47.748073196411134,0.788398265838623
3,1,2,4,0.2,0.1,0.1,8.0,,98.0264969029594,98.56331727460427,11394.6,11457.0,48.83732452392578,0.7831532955169678
3,1,1,2,0.3,0.2,0.2,8.0,,98.0264969029594,98.50309704060564,11394.6,11450.0,59.37110977172851,0.8946950435638428
4,1,2,1,0.1,0.3,0.1,,0.7,98.0264969029594,98.5719201651755,11394.6,11458.0,71.52117805480957,1.053584098815918
3,1,8,2,0.3,0.2,0.3,8.0,,98.0264969029594,98.68375774260151,11394.6,11471.0,61.83059844970703,0.9283559322357178
3,1,8,4,0.1,0.3,0.3,16.0,,98.0264969029594,98.3568479008947,11394.6,11433.0,58.36296348571777,0.8785040378570557
4,1,1,1,0.2,0.2,0.3,,0.9,98.0264969029594,98.63214039917412,11394.6,11465.0,74.93877792358398,1.0932443141937256
4,1,2,4,0.2,0.1,0.2,,0.7,98.0264969029594,98.47728836889196,11394.6,11447.0,51.19361305236816,0.8159925937652588
3,1,8,2,0.3,0.2,0.2,4.0,,98.02563661390226,98.58912594631796,11394.5,11460.0,65.20418815612793,0.9788596630096436
3,1,8,1,0.3,0.1,0.3,16.0,,98.02563661390226,98.331039229181,11394.5,11430.0,61.17190093994141,0.9140863418579102
4,1,4,4,0.2,0.3,0.3,,0.7,98.02563661390226,98.52890571231934,11394.5,11453.0,50.80298614501953,0.8366613388061523
4,1,8,2,0.1,0.1,0.1,,0.7,98.02477632484516,98.36545079146592,11394.4,11434.0,69.32364768981934,1.0078222751617432
4,1,1,1,0.2,0.1,0.2,,0.9,98.02477632484516,98.66655196145904,11394.4,11469.0,60.1684513092041,0.938723087310791
3,1,4,1,0.3,0.3,0.2,16.0,,98.02477632484516,98.65794907088782,11394.4,11468.0,77.65666236877442,1.0727286338806152
3,1,1,1,0.2,0.2,0.2,16.0,,98.02391603578802,98.39986235375086,11394.3,11438.0,63.65876121520997,1.009556531906128
4,1,1,4,0.2,0.2,0.1,,0.7,98.02391603578802,98.63214039917412,11394.3,11465.0,50.53458328247071,0.8146107196807861
3,1,1,2,0.1,0.1,0.1,8.0,,98.02391603578802,98.45147969717826,11394.3,11444.0,63.14019508361817,0.928788423538208
3,1,8,2,0.2,0.2,0.2,4.0,,98.02391603578802,98.42567102546457,11394.3,11441.0,62.308050537109374,0.9257631301879884
3,1,2,1,0.1,0.2,0.2,8.0,,98.0230557467309,98.17618719889884,11394.2,11412.0,69.75726699829102,1.0025217533111572
3,1,1,4,0.1,0.3,0.1,4.0,,98.02219545767376,98.32243633860978,11394.1,11429.0,54.519274139404295,0.8345601558685303
4,1,2,2,0.2,0.1,0.2,,0.9,98.02219545767376,98.44287680660702,11394.1,11443.0,68.9384864807129,1.0114986896514893
4,1,8,1,0.3,0.3,0.2,,0.7,98.02219545767376,98.90743289745356,11394.1,11497.0,62.81624984741211,0.9481914043426514
3,1,4,2,0.2,0.2,0.2,8.0,,98.02219545767376,98.58052305574672,11394.1,11459.0,62.8096736907959,0.9339706897735596
3,1,2,4,0.1,0.2,0.3,8.0,,98.02133516861666,98.63214039917412,11394.0,11465.0,56.72320556640625,0.8701655864715576
3,1,8,1,0.3,0.1,0.1,16.0,,98.02133516861666,98.48589125946316,11394.0,11448.0,73.34810829162598,1.033332586288452
3,1,1,2,0.1,0.1,0.2,16.0,,98.02133516861666,98.33964211975224,11394.0,11431.0,66.28202629089355,0.9674921035766602
3,1,4,4,0.1,0.1,0.3,16.0,,98.02133516861666,98.55471438403303,11394.0,11456.0,66.20023689270019,0.9649109840393066
3,1,2,4,0.3,0.2,0.1,4.0,,98.02133516861666,98.44287680660702,11394.0,11443.0,60.24760551452637,0.8992409706115723
3,1,4,4,0.3,0.2,0.2,8.0,,98.02133516861666,98.79559532002752,11394.0,11484.0,52.11791305541992,0.8097643852233887
3,1,4,1,0.3,0.3,0.1,16.0,,98.02133516861666,98.26221610461116,11394.0,11422.0,68.44525833129883,0.9882512092590332
4,1,4,4,0.3,0.1,0.2,,0.9,98.02133516861666,98.72677219545768,11394.0,11476.0,49.88378257751465,0.8150928020477295
4,1,4,2,0.3,0.1,0.3,,0.9,98.02133516861666,98.51169993117688,11394.0,11451.0,56.9600700378418,0.8894634246826172
4,1,2,2,0.3,0.3,0.2,,0.9,98.02133516861666,98.79559532002752,11394.0,11484.0,72.18790435791016,1.0462594032287598
3,1,8,2,0.2,0.3,0.2,8.0,,98.02133516861666,98.58052305574672,11394.0,11459.0,60.63567008972168,0.9059653282165528
3,1,4,1,0.2,0.2,0.3,8.0,,98.02047487955952,98.39125946317962,11393.9,11437.0,58.47104644775391,0.8787093162536621
4,1,2,2,0.3,0.3,0.1,,0.9,98.02047487955952,98.50309704060564,11393.9,11450.0,58.55384292602539,0.921055793762207
