timestep,masked_mean_energy,masked_ci95,nomask_mean_energy,nomask_ci95
499,-3380.5333333333333,52.23678502132366,19176.0,0.0
500,-3376.4,46.771668390661205,19176.0,0.0
501,-3372.0666666666666,47.7589856429117,19176.0,0.0
502,-3375.3333333333335,46.119072089770576,19176.0,0.0
503,-3363.9333333333334,57.83123909209626,19176.0,0.0
504,-3353.3333333333335,57.1358583650505,19176.0,0.0
505,-3367.133333333333,50.11375509372521,19176.0,0.0
506,-3362.133333333333,47.5865015433379,19176.0,0.0
507,-3369.866666666667,42.05535188852226,19176.0,0.0
508,-3355.8,47.397356399436156,19176.0,0.0
509,-3357.266666666667,53.68568885467305,19176.0,0.0
510,-3356.266666666667,54.54190723482504,19176.0,0.0
511,-3371.6,52.43740343045921,19176.0,0.0
512,-3373.133333333333,52.46477501095561,19176.0,0.0
513,-3376.0666666666666,54.82541576684725,19176.0,0.0
514,-3370.5333333333333,59.16561112815943,19176.0,0.0
515,-3372.2,61.16001450576043,19176.0,0.0
516,-3376.0666666666666,57.19985923729431,19176.0,0.0
517,-3376.733333333333,66.87322371031594,19176.0,0.0
518,-3386.0666666666666,64.13447934359745,19176.0,0.0
519,-3363.0666666666666,62.40514034039355,19176.0,0.0
520,-3376.733333333333,61.48954342080949,19176.0,0.0
521,-3382.2,57.962378139895065,19176.0,0.0
522,-3401.5333333333333,56.18929146502024,19176.0,0.0
523,-3396.4,59.50005096414315,19176.0,0.0
524,-3390.9333333333334,54.99372737257861,19176.0,0.0
525,-3409.6,50.40463856049156,19176.0,0.0
526,-3422.9333333333334,46.932766151222786,19176.0,0.0
527,-3412.4666666666667,51.89849512077171,19176.0,0.0
528,-3406.2,48.51406979328827,19176.0,0.0
529,-3405.8,47.91880371542303,19176.0,0.0
530,-3423.9333333333334,44.700599823518864,19176.0,0.0
531,-3413.4,50.68480495416135,19176.0,0.0
532,-3397.266666666667,48.44598943327075,19176.0,0.0
533,-3391.9333333333334,55.14279074175764,19176.0,0.0
534,-3383.2,60.143171723143595,19176.0,0.0
535,-3380.8,59.400582787496724,19176.0,0.0
536,-3387.266666666667,54.25740560700507,19176.0,0.0
537,-3379.4,59.48661703177495,19176.0,0.0
538,-3368.4666666666667,57.61864598371059,19176.0,0.0
539,-3369.0666666666666,51.2109184814021,19176.0,0.0
540,-3375.6666666666665,53.11899127740946,19176.0,0.0
541,-3387.733333333333,54.49719980770779,19176.0,0.0
542,-3398.133333333333,52.91305179304668,19176.0,0.0
543,-3408.4666666666667,53.181333333333335,19176.0,0.0
544,-3406.3333333333335,55.847634176078884,19176.0,0.0
545,-3398.866666666667,62.95040715403068,19176.0,0.0
546,-3397.2,64.90213419511302,19176.0,0.0
547,-3401.0,62.232824897417636,19176.0,0.0
548,-3389.2,66.24806665303046,19176.0,0.0
549,-3398.0,62.42474180871761,19176.0,0.0
550,-3395.133333333333,57.183244125131004,19176.0,0.0
551,-3392.0666666666666,56.29192396891943,19176.0,0.0
552,-3393.4666666666667,54.70687789605709,19176.0,0.0
553,-3395.0666666666666,53.09426349716619,19176.0,0.0
554,-3395.3333333333335,56.003413535808996,19176.0,0.0
555,-3394.2,54.92740251657992,19176.0,0.0
556,-3415.3333333333335,51.754557845447565,19176.0,0.0
557,-3432.5333333333333,48.91456263363547,19176.0,0.0
558,-3435.3333333333335,50.32290229129434,19176.0,0.0
559,-3440.6666666666665,49.13447723055885,19176.0,0.0
560,-3435.2,57.31310769898054,19176.0,0.0
561,-3422.4666666666667,55.948620460498844,19176.0,0.0
562,-3444.0,55.94019611289743,19176.0,0.0
563,-3448.0,58.19158022596914,19176.0,0.0
564,-3437.2,59.5431378336787,19176.0,0.0
565,-3446.866666666667,55.50743780281117,19176.0,0.0
566,-3456.6,53.96221304051461,19176.0,0.0
567,-3464.866666666667,48.01356125415519,19176.0,0.0
568,-3471.6666666666665,47.780282888971996,19176.0,0.0
569,-3468.8,50.12641227843906,19176.0,0.0
570,-3451.6666666666665,46.47035998449036,19176.0,0.0
571,-3451.866666666667,44.116115948431805,19176.0,0.0
572,-3444.6,46.252467817602884,19176.0,0.0
573,-3462.133333333333,41.3005895249827,19176.0,0.0
574,-3461.6,39.04170891304036,19176.0,0.0
575,-3475.4,40.37818719664562,19176.0,0.0
576,-3484.4666666666667,41.1393685201602,19176.0,0.0
577,-3478.3333333333335,39.899398288129476,19176.0,0.0
578,-3473.0666666666666,42.157619376323034,19176.0,0.0
579,-3481.5333333333333,45.49960227117648,19176.0,0.0
580,-3474.266666666667,50.756047632267844,19176.0,0.0
581,-3479.2,53.473762698200396,19176.0,0.0
582,-3458.0666666666666,61.031694707219536,19176.0,0.0
583,-3472.133333333333,54.491430526810696,19176.0,0.0
584,-3462.9333333333334,54.97059801558984,19176.0,0.0
585,-3469.733333333333,54.95517303614784,19176.0,0.0
586,-3478.6,47.70335602449791,19176.0,0.0
587,-3489.9333333333334,50.71000524944231,19176.0,0.0
588,-3478.866666666667,50.805072956345775,19176.0,0.0
589,-3476.2,50.79835122313031,19176.0,0.0
590,-3461.5333333333333,53.23809538233592,19176.0,0.0
591,-3461.0,52.556623870295155,19176.0,0.0
592,-3456.2,52.623660022037065,19176.0,0.0
593,-3467.733333333333,52.271870545538185,19176.0,0.0
594,-3462.9333333333334,52.55594613150616,19176.0,0.0
595,-3466.0,50.5972090639145,19176.0,0.0
596,-3471.866666666667,45.329742862547484,19176.0,0.0
597,-3469.0666666666666,50.178229356604284,19176.0,0.0
598,-3457.866666666667,59.81522185794941,19176.0,0.0
599,-3463.4,50.95381288700716,19176.0,0.0
600,-3468.5333333333333,46.502218905737045,19176.0,0.0
601,-3474.0,45.92167196283329,19176.0,0.0
602,-3493.9333333333334,43.33471044036399,19176.0,0.0
603,-3487.8,45.24254075408517,19176.0,0.0
604,-3500.6,42.592115469156155,19176.0,0.0
605,-3507.5333333333333,42.159693197572125,19176.0,0.0
606,-3520.6,39.09313571636242,19176.0,0.0
607,-3510.866666666667,44.3802663709569,19176.0,0.0
608,-3516.133333333333,42.4873949765424,19176.0,0.0
609,-3520.6,45.36254563596175,19176.0,0.0
610,-3521.0,41.29794508817293,19176.0,0.0
611,-3527.4,38.489837087061126,19176.0,0.0
612,-3525.6666666666665,39.788131324925295,19176.0,0.0
613,-3528.6,40.59544161489127,19176.0,0.0
614,-3538.0,38.29286011297908,19176.0,0.0
615,-3525.6,40.81510982776934,19176.0,0.0
616,-3527.6,38.77615086918614,19176.0,0.0
617,-3538.6,41.76761020188982,19176.0,0.0
618,-3550.133333333333,35.885056639967,19176.0,0.0
619,-3538.3333333333335,36.08734560050685,19176.0,0.0
620,-3527.266666666667,35.504315576875655,19176.0,0.0
621,-3526.5333333333333,36.0593633534473,19176.0,0.0
622,-3528.0666666666666,40.06655694593579,19176.0,0.0
623,-3535.5333333333333,36.35680320447662,19176.0,0.0
624,-3522.733333333333,35.666619104920485,19176.0,0.0
625,-3520.6,39.22078851071583,19176.0,0.0
626,-3514.133333333333,42.381672540085276,19176.0,0.0
627,-3522.133333333333,39.04330736571429,19176.0,0.0
628,-3527.8,41.53999002318653,19176.0,0.0
629,-3531.9333333333334,40.79393589973356,19176.0,0.0
630,-3529.5333333333333,39.55465755371383,19176.0,0.0
631,-3537.6,39.67135100400235,19176.0,0.0
632,-3545.9333333333334,36.38050304838623,19176.0,0.0
633,-3546.8,31.72375698641845,19176.0,0.0
634,-3538.2,32.18186443810619,19176.0,0.0
635,-3541.6,32.384323927324544,19176.0,0.0
636,-3540.133333333333,36.39285678215278,19176.0,0.0
637,-3534.5333333333333,38.65367092270495,19176.0,0.0
638,-3547.866666666667,32.08049047885621,19176.0,0.0
639,-3549.6,35.676975780292615,19176.0,0.0
640,-3545.0666666666666,38.22210069872867,19176.0,0.0
641,-3548.266666666667,35.18110208141348,19176.0,0.0
642,-3546.4,35.04915125343561,19176.0,0.0
643,-3526.3333333333335,36.730607654888004,19176.0,0.0
644,-3534.133333333333,37.96020797313925,19176.0,0.0
645,-3543.133333333333,36.71069437259404,19176.0,0.0
646,-3545.9333333333334,37.55066001817765,19176.0,0.0
647,-3553.9333333333334,35.473458684193126,19176.0,0.0
648,-3551.0666666666666,40.242173334666184,19176.0,0.0
649,-3561.2,37.37911005010595,19176.0,0.0
650,-3558.0666666666666,40.24689129690807,19176.0,0.0
651,-3551.4666666666667,39.01298593036766,19176.0,0.0
652,-3537.733333333333,40.725143993827785,19176.0,0.0
653,-3550.3333333333335,36.53582099089778,19176.0,0.0
654,-3557.266666666667,31.87089230483692,19176.0,0.0
655,-3550.8,36.142373610582034,19176.0,0.0
656,-3564.4,33.4267213145274,19176.0,0.0
657,-3573.6,33.6305886817412,19176.0,0.0
658,-3579.2,31.291550585149796,19176.0,0.0
659,-3594.5333333333333,29.98190091484249,19176.0,0.0
660,-3590.3333333333335,32.19433886600495,19176.0,0.0
661,-3584.0,31.575535182621458,19176.0,0.0
662,-3584.9333333333334,32.7840018698963,19176.0,0.0
663,-3585.6,27.5539518979656,19176.0,0.0
664,-3594.6,29.204944982011163,19176.0,0.0
665,-3591.9333333333334,31.55118370708154,19176.0,0.0
666,-3592.4,32.07964626170093,19176.0,0.0
667,-3591.133333333333,31.85714542894931,19176.0,0.0
668,-3592.733333333333,33.85988502649799,19176.0,0.0
669,-3599.5333333333333,32.457479919077485,19176.0,0.0
670,-3588.733333333333,35.9295974651493,19176.0,0.0
671,-3597.4666666666667,35.908182462424776,19176.0,0.0
672,-3594.733333333333,39.925242229836385,19176.0,0.0
673,-3608.8,37.242300231440275,19176.0,0.0
674,-3615.3333333333335,37.244544993874825,19176.0,0.0
675,-3611.8,37.268256914233156,19176.0,0.0
676,-3599.3333333333335,39.53395525086982,19176.0,0.0
677,-3592.6,35.27907380648871,19176.0,0.0
678,-3586.0666666666666,40.27540673662734,19176.0,0.0
679,-3582.266666666667,43.015312277484426,19176.0,0.0
680,-3591.133333333333,38.600972305464055,19176.0,0.0
681,-3591.2,43.42392701947975,19176.0,0.0
682,-3584.0666666666666,44.73535771221514,19176.0,0.0
683,-3579.133333333333,41.042654693702666,19176.0,0.0
684,-3581.133333333333,43.518629573306846,19176.0,0.0
685,-3592.733333333333,41.941613710899695,19176.0,0.0
686,-3602.2,39.08599652343388,19176.0,0.0
687,-3606.2,38.65797356422028,19176.0,0.0
688,-3618.4,37.3908268103718,19176.0,0.0
689,-3612.8,39.34822917162256,19176.0,0.0
690,-3604.4,45.23201834526298,19176.0,0.0
691,-3598.4666666666667,44.12882569194643,19176.0,0.0
692,-3599.133333333333,42.88616625475692,19176.0,0.0
693,-3609.0,39.970016486499404,19176.0,0.0
694,-3620.133333333333,38.0545447486979,19176.0,0.0
695,-3616.2,38.60310755878861,19176.0,0.0
696,-3608.4666666666667,40.29303233948905,19176.0,0.0
697,-3614.2,43.65465111794945,19176.0,0.0
698,-3625.866666666667,38.894642705687176,19176.0,0.0
699,-3617.4,36.64831931853851,19176.0,0.0
700,-3620.5333333333333,39.412963885472344,19176.0,0.0
701,-3625.6666666666665,35.98785247585294,19176.0,0.0
702,-3613.3333333333335,34.29209257511237,19176.0,0.0
703,-3616.8,34.09439156494669,19176.0,0.0
704,-3625.5333333333333,32.70198164663509,19176.0,0.0
705,-3629.4,33.38852291486974,19176.0,0.0
706,-3632.133333333333,31.495966549769737,19176.0,0.0
707,-3631.6,30.182390761700013,19176.0,0.0
708,-3638.6,28.979703502286903,19176.0,0.0
709,-3637.6666666666665,28.380443603951786,19176.0,0.0
710,-3637.0666666666666,31.706009927171788,19176.0,0.0
711,-3644.3333333333335,30.293188784664043,19176.0,0.0
712,-3642.2,29.75210335228515,19176.0,0.0
713,-3643.866666666667,30.08775320312669,19176.0,0.0
714,-3644.6,34.43693951451605,19176.0,0.0
715,-3641.3333333333335,29.8729539359307,19176.0,0.0
716,-3639.4,33.61312149919344,19176.0,0.0
717,-3646.8,30.454565814382065,19176.0,0.0
718,-3641.6,29.731941883837795,19176.0,0.0
719,-3646.866666666667,27.650118129627863,19176.0,0.0
720,-3650.6,28.554829281758007,19176.0,0.0
721,-3655.8,29.917865398069615,19176.0,0.0
722,-3645.0,36.10088418696223,19176.0,0.0
723,-3632.866666666667,45.64494170646922,19176.0,0.0
724,-3633.266666666667,46.116831621819486,19176.0,0.0
725,-3639.266666666667,45.65608464424152,19176.0,0.0
726,-3651.3333333333335,42.849351945456476,19176.0,0.0
727,-3652.133333333333,43.14044851261669,19176.0,0.0
728,-3656.0,44.08049581463856,19176.0,0.0
729,-3661.733333333333,41.32401853959192,19176.0,0.0
730,-3660.133333333333,46.06642104098063,19176.0,0.0
731,-3670.2,40.876491803491646,19176.0,0.0
732,-3659.9333333333334,37.08207465749745,19176.0,0.0
733,-3665.4666666666667,33.10685017053962,19176.0,0.0
734,-3670.6666666666665,34.56808490645117,19176.0,0.0
735,-3680.4,32.33793138629662,19176.0,0.0
736,-3676.5333333333333,30.528325146665612,19176.0,0.0
737,-3676.4,31.44908725390052,19176.0,0.0
738,-3670.9333333333334,30.463921117770305,19176.0,0.0
739,-3669.2,31.129131798505654,19176.0,0.0
740,-3673.3333333333335,27.08779326107591,19176.0,0.0
741,-3679.9333333333334,29.41125220177863,19176.0,0.0
742,-3686.9333333333334,28.589189560999962,19176.0,0.0
743,-3672.6,39.125200820166924,19176.0,0.0
744,-3671.8,36.495803261801726,19176.0,0.0
745,-3671.8,32.44695750892842,19176.0,0.0
746,-3666.266666666667,35.661790463535816,19176.0,0.0
747,-3675.0,38.29505098123218,19176.0,0.0
748,-3678.0666666666666,38.93029687104161,19176.0,0.0
749,-3680.9333333333334,35.698917047656764,19176.0,0.0
750,-3681.6666666666665,30.567150895523966,19176.0,0.0
751,-3688.2,31.955497181110385,19176.0,0.0
752,-3688.6,32.209184816985235,19176.0,0.0
753,-3682.2,30.675167801206626,19176.0,0.0
754,-3686.5333333333333,28.350461683010508,19176.0,0.0
755,-3690.0,30.93127634857191,19176.0,0.0
756,-3677.866666666667,34.11061987101193,19176.0,0.0
757,-3674.9333333333334,33.02073786198896,19176.0,0.0
758,-3673.266666666667,34.31070698787279,19176.0,0.0
759,-3683.2,33.99685905167285,19176.0,0.0
760,-3685.5333333333333,31.23510166512431,19176.0,0.0
761,-3693.8,27.65629237873238,19176.0,0.0
762,-3685.0,29.06526996538858,19176.0,0.0
763,-3687.266666666667,29.80260045327887,19176.0,0.0
764,-3685.133333333333,27.487387434688557,19176.0,0.0
765,-3686.8,28.868228657800962,19176.0,0.0
766,-3688.0666666666666,28.257824984563786,19176.0,0.0
767,-3692.8,27.10686980152414,19176.0,0.0
768,-3696.866666666667,29.435983904813586,19176.0,0.0
769,-3708.266666666667,28.083680993516392,19176.0,0.0
770,-3710.6,27.780421691063893,19176.0,0.0
771,-3715.6,24.966472900741266,19176.0,0.0
772,-3710.9333333333334,27.443690173325844,19176.0,0.0
773,-3713.266666666667,28.498072654868185,19176.0,0.0
774,-3716.4666666666667,28.281067253485478,19176.0,0.0
775,-3717.8,26.632102201631792,19176.0,0.0
776,-3717.866666666667,25.505069659373643,19176.0,0.0
777,-3715.3333333333335,32.76815865921838,19176.0,0.0
778,-3717.3333333333335,29.939691186658727,19176.0,0.0
779,-3722.133333333333,29.339370229368225,19176.0,0.0
780,-3724.6666666666665,26.592933281915297,19176.0,0.0
781,-3722.6,26.9680845070059,19176.0,0.0
782,-3725.6666666666665,26.029551399392954,19176.0,0.0
783,-3730.3333333333335,26.5788156821393,19176.0,0.0
784,-3732.6,26.2391057178701,19176.0,0.0
785,-3723.8,28.43532317786954,19176.0,0.0
786,-3727.866666666667,27.56390721737617,19176.0,0.0
787,-3734.133333333333,27.119464256284505,19176.0,0.0
788,-3735.866666666667,27.17346723033348,19176.0,0.0
789,-3720.0666666666666,35.14179502978909,19176.0,0.0
790,-3719.6,33.97076842660839,19176.0,0.0
791,-3722.8,32.14850543137681,19176.0,0.0
792,-3730.866666666667,30.770218217199886,19176.0,0.0
793,-3732.4666666666667,28.227306106917823,19176.0,0.0
794,-3730.8,26.952000887060166,19176.0,0.0
795,-3735.0666666666666,24.033114544255767,19176.0,0.0
796,-3735.2,23.300143309706776,19176.0,0.0
797,-3734.133333333333,23.197074071010306,19176.0,0.0
798,-3740.6,21.691820215829335,19176.0,0.0
799,-3740.0,23.12849639054291,19176.0,0.0
800,-3743.0,23.03418181646622,19176.0,0.0
801,-3733.0,22.84399795917126,19176.0,0.0
802,-3741.2,22.01466916587116,19176.0,0.0
803,-3739.266666666667,24.541270924818946,19176.0,0.0
804,-3738.5333333333333,24.637128637990752,19176.0,0.0
805,-3747.5333333333333,23.549781655689536,19176.0,0.0
806,-3749.5333333333333,20.869757362089537,19176.0,0.0
807,-3756.0,21.49374563935275,19176.0,0.0
808,-3747.4666666666667,23.35717946547433,19176.0,0.0
809,-3750.4666666666667,23.436256790547638,19176.0,0.0
810,-3752.6666666666665,23.098184301101735,19176.0,0.0
811,-3757.133333333333,22.357065481636706,19176.0,0.0
812,-3760.6,20.16424335929502,19176.0,0.0
813,-3765.2,19.132679910345132,19176.0,0.0
814,-3764.0666666666666,19.284292929163307,19176.0,0.0
815,-3764.0666666666666,22.56607580475732,19176.0,0.0
816,-3770.733333333333,21.004564183443524,19176.0,0.0
817,-3775.2,19.9975209865922,19176.0,0.0
818,-3773.9333333333334,19.648137362705782,19176.0,0.0
819,-3775.0666666666666,19.7970223172161,19176.0,0.0
820,-3775.2,20.913649408608894,19176.0,0.0
821,-3773.2,20.332117881893623,19176.0,0.0
822,-3771.733333333333,19.74431346584499,19176.0,0.0
823,-3775.0,18.906227156346034,19176.0,0.0
824,-3775.866666666667,19.493313936182307,19176.0,0.0
825,-3778.0,18.77333477011489,19176.0,0.0
826,-3779.266666666667,19.172227224980496,19176.0,0.0
827,-3780.9333333333334,18.18526238553217,19176.0,0.0
828,-3780.6,19.41907019567023,19176.0,0.0
829,-3782.8,17.65486270418007,19176.0,0.0
830,-3780.0666666666666,19.789660454495284,19176.0,0.0
831,-3784.733333333333,20.34677916240123,19176.0,0.0
832,-3783.733333333333,21.213120635849673,19176.0,0.0
833,-3783.866666666667,19.9642247143345,19176.0,0.0
834,-3783.866666666667,18.536571393306723,19176.0,0.0
835,-3788.0666666666666,19.167620391663835,19176.0,0.0
836,-3787.6,19.29703502685286,19176.0,0.0
837,-3787.2,20.378973739289883,19176.0,0.0
838,-3789.2,19.217422976015296,19176.0,0.0
839,-3786.4666666666667,20.755189461767618,19176.0,0.0
840,-3779.266666666667,25.30871422745026,19176.0,0.0
841,-3784.2,24.909068091668992,19176.0,0.0
842,-3784.0,24.664403798037437,19176.0,0.0
843,-3787.866666666667,25.035377762454715,19176.0,0.0
844,-3783.866666666667,22.11499639805134,19176.0,0.0
845,-3781.6,22.203047246593943,19176.0,0.0
846,-3780.866666666667,21.140516570278923,19176.0,0.0
847,-3786.4666666666667,19.4459135543097,19176.0,0.0
848,-3787.3333333333335,19.649800334356495,19176.0,0.0
849,-3788.5333333333333,19.619755254858212,19176.0,0.0
850,-3790.133333333333,19.55121714606843,19176.0,0.0
851,-3789.133333333333,19.308274658382217,19176.0,0.0
852,-3792.9333333333334,19.48044333167157,19176.0,0.0
853,-3791.3333333333335,20.171410138440496,19176.0,0.0
854,-3791.4666666666667,19.33683992614879,19176.0,0.0
855,-3794.866666666667,18.341882702932175,19176.0,0.0
856,-3793.4,20.311736630960862,19176.0,0.0
857,-3795.4,20.576963760700835,19176.0,0.0
858,-3797.0666666666666,19.920649477787066,19176.0,0.0
859,-3800.3333333333335,20.367255427274603,19176.0,0.0
860,-3803.2,19.684166870337958,19176.0,0.0
861,-3802.6,21.143412710758668,19176.0,0.0
862,-3803.0,20.824062385924453,19176.0,0.0
863,-3808.3333333333335,20.2576932644975,19176.0,0.0
864,-3816.866666666667,18.6626332653907,19176.0,0.0
865,-3818.8,18.825572277787654,19176.0,0.0
866,-3815.4,19.60283841516413,19176.0,0.0
867,-3817.2,19.275238635611498,19176.0,0.0
868,-3821.6666666666665,18.859770609234623,19176.0,0.0
869,-3823.866666666667,19.42887565285494,19176.0,0.0
870,-3821.9333333333334,20.370203701368553,19176.0,0.0
871,-3825.266666666667,19.692136238606686,19176.0,0.0
872,-3825.2,18.295521708186204,19176.0,0.0
873,-3824.133333333333,18.463056344870687,19176.0,0.0
874,-3822.8,19.73345645193031,19176.0,0.0
875,-3819.2,21.44899574532007,19176.0,0.0
876,-3821.5333333333333,21.346710639138553,19176.0,0.0
877,-3822.6666666666665,21.046440807208732,19176.0,0.0
878,-3823.133333333333,21.346710639138546,19176.0,0.0
879,-3825.266666666667,20.42648593299594,19176.0,0.0
880,-3829.6666666666665,19.703434354548058,19176.0,0.0
881,-3832.6,18.95045732987714,19176.0,0.0
882,-3833.8,17.980747752725033,19176.0,0.0
883,-3836.2,18.159619359016524,19176.0,0.0
884,-3835.866666666667,19.030242620407417,19176.0,0.0
885,-3834.5333333333333,19.325875856991495,19176.0,0.0
886,-3837.866666666667,18.917605615868727,19176.0,0.0
887,-3836.266666666667,19.363128362552224,19176.0,0.0
888,-3835.8,19.930060460947214,19176.0,0.0
889,-3833.6666666666665,19.152502200401873,19176.0,0.0
890,-3833.866666666667,18.832451301083,19176.0,0.0
891,-3837.733333333333,18.18817591742133,19176.0,0.0
892,-3835.5333333333333,17.842035524648953,19176.0,0.0
893,-3835.733333333333,17.6909747945125,19176.0,0.0
894,-3837.3333333333335,17.373228429213718,19176.0,0.0
895,-3838.2,16.712039616334415,19176.0,0.0
896,-3839.6666666666665,16.9332936916904,19176.0,0.0
897,-3841.866666666667,16.05394855811222,19176.0,0.0
898,-3838.9333333333334,16.667997990045727,19176.0,0.0
899,-3842.2,16.39945201215121,19176.0,0.0
900,-3843.0666666666666,16.923538222301083,19176.0,0.0
901,-3844.0666666666666,16.248114606333143,19176.0,0.0
902,-3844.733333333333,15.311242769843606,19176.0,0.0
903,-3844.866666666667,15.23862662932236,19176.0,0.0
904,-3845.133333333333,15.389714879640497,19176.0,0.0
905,-3845.733333333333,15.77515799824939,19176.0,0.0
906,-3845.3333333333335,15.721997396819333,19176.0,0.0
907,-3844.9333333333334,15.65038429210035,19176.0,0.0
908,-3847.6666666666665,15.160071492668997,19176.0,0.0
909,-3849.2,14.23909055600353,19176.0,0.0
910,-3851.5333333333333,13.94718269852566,19176.0,0.0
911,-3852.5333333333333,14.76563238431772,19176.0,0.0
912,-3856.2,14.964554890823173,19176.0,0.0
913,-3857.733333333333,14.58364669824242,19176.0,0.0
914,-3860.4,15.186049690271735,19176.0,0.0
915,-3861.6666666666665,14.819542032520433,19176.0,0.0
916,-3865.8,14.761345407952271,19176.0,0.0
917,-3864.8,15.755963121467932,19176.0,0.0
918,-3863.5333333333333,15.989733572164742,19176.0,0.0
919,-3863.2,16.508140063853837,19176.0,0.0
920,-3865.4,16.99375307535704,19176.0,0.0
921,-3865.9333333333334,16.861587597451,19176.0,0.0
922,-3867.4,16.978155604309258,19176.0,0.0
923,-3868.8,17.05335943847813,19176.0,0.0
924,-3867.133333333333,17.25525204559725,19176.0,0.0
925,-3867.266666666667,16.105081363712532,19176.0,0.0
926,-3868.266666666667,16.21683177622058,19176.0,0.0
927,-3868.8,16.26779642581392,19176.0,0.0
928,-3869.866666666667,16.081429996840924,19176.0,0.0
929,-3866.4,16.538925298307277,19176.0,0.0
930,-3867.4666666666667,15.91582960836806,19176.0,0.0
931,-3869.6666666666665,15.78114694587193,19176.0,0.0
932,-3869.866666666667,15.514592698661609,19176.0,0.0
933,-3871.0666666666666,15.400097916790763,19176.0,0.0
934,-3872.0666666666666,14.99654592364011,19176.0,0.0
935,-3872.4666666666667,14.30231525131133,19176.0,0.0
936,-3874.4666666666667,14.491248407175533,19176.0,0.0
937,-3874.8,15.254748395096561,19176.0,0.0
938,-3874.733333333333,15.313549728003323,19176.0,0.0
939,-3875.0,15.023923787646536,19176.0,0.0
940,-3875.2,15.46746534600563,19176.0,0.0
941,-3875.733333333333,15.416146297027055,19176.0,0.0
942,-3876.4666666666667,15.57679792197086,19176.0,0.0
943,-3878.133333333333,15.497506597620633,19176.0,0.0
944,-3878.733333333333,15.127881414019225,19176.0,0.0
945,-3880.6,15.02204266686317,19176.0,0.0
946,-3880.3333333333335,14.45756925669943,19176.0,0.0
947,-3881.9333333333334,14.594240140275568,19176.0,0.0
948,-3881.6666666666665,14.953613528103924,19176.0,0.0
949,-3882.0666666666666,14.512927562055008,19176.0,0.0
950,-3881.0666666666666,14.383651886564474,19176.0,0.0
951,-3882.6,14.125198170515052,19176.0,0.0
952,-3883.2,13.817300952400052,19176.0,0.0
953,-3884.3333333333335,13.915994711563398,19176.0,0.0
954,-3885.4666666666667,13.725384384068139,19176.0,0.0
955,-3885.133333333333,13.710899663912272,19176.0,0.0
956,-3885.5333333333333,13.404752183017878,19176.0,0.0
957,-3886.6,13.386908355193325,19176.0,0.0
958,-3887.6666666666665,13.171343932802323,19176.0,0.0
959,-3888.3333333333335,13.016217552997995,19176.0,0.0
960,-3888.4666666666667,12.989865791147752,19176.0,0.0
961,-3889.4,12.830435167004769,19176.0,0.0
962,-3889.8,12.732598026551655,19176.0,0.0
963,-3891.0666666666666,13.1009554704055,19176.0,0.0
964,-3890.9333333333334,13.598428432975014,19176.0,0.0
965,-3891.133333333333,13.511058831316477,19176.0,0.0
966,-3891.9333333333334,13.38866742386908,19176.0,0.0
967,-3892.3333333333335,13.075787621237533,19176.0,0.0
968,-3891.5333333333333,12.976261506971799,19176.0,0.0
969,-3892.4666666666667,12.925801157796029,19176.0,0.0
970,-3892.2,13.140823592517146,19176.0,0.0
971,-3893.5333333333333,13.174830023404244,19176.0,0.0
972,-3894.133333333333,13.01465695171722,19176.0,0.0
973,-3895.5333333333333,12.760773043759123,19176.0,0.0
974,-3896.866666666667,12.862790635286073,19176.0,0.0
975,-3898.5333333333333,12.972517827672162,19176.0,0.0
976,-3899.4666666666667,12.9097353243819,19176.0,0.0
977,-3899.866666666667,13.156383492638245,19176.0,0.0
978,-3900.6,13.010879069491018,19176.0,0.0
979,-3901.2,13.206854423749622,19176.0,0.0
980,-3901.4666666666667,13.099876876962275,19176.0,0.0
981,-3902.266666666667,13.08611701786913,19176.0,0.0
982,-3903.4666666666667,13.060717726254719,19176.0,0.0
983,-3903.4,13.10825611204063,19176.0,0.0
984,-3904.0666666666666,12.9868740713689,19176.0,0.0
985,-3904.4666666666667,13.067139761550447,19176.0,0.0
986,-3905.6666666666665,13.016217552997995,19176.0,0.0
987,-3905.6666666666665,13.073085779599483,19176.0,0.0
988,-3905.6,13.049172657087604,19176.0,0.0
989,-3906.266666666667,12.868350687246663,19176.0,0.0
990,-3906.733333333333,12.97598927580567,19176.0,0.0
991,-3907.133333333333,12.83392210979584,19176.0,0.0
992,-3908.0,12.834357911033406,19176.0,0.0
993,-3908.733333333333,12.817121011333125,19176.0,0.0
994,-3909.3333333333335,12.926689323188576,19176.0,0.0
995,-3910.0,12.953533224124827,19176.0,0.0
996,-3910.133333333333,12.917941650681872,19176.0,0.0
997,-3910.6,12.967365666234565,19176.0,0.0
998,-3911.0666666666666,12.91356559229531,19176.0,0.0
999,-3911.5333333333333,12.796709739951996,19176.0,0.0
1000,-3912.2,12.827957026403865,19176.0,0.0
